PBAT : Size=1440, Index=answers
    Key  : Lower : Value                : Upper : Fixed : Stale : Domain
     638 :  -5.6 :  -0.5084830346153957 :   5.6 : False : False :  Reals
     639 :  -5.6 :  -0.5068952074557832 :   5.6 : False : False :  Reals
     640 :  -5.6 :  -0.5053285967006411 :   5.6 : False : False :  Reals
     641 :  -5.6 :  -0.5037827876831219 :   5.6 : False : False :  Reals
     642 :  -5.6 :  -0.5022573770765283 :   5.6 : False : False :  Reals
     643 :  -5.6 :  -0.5007519725031175 :   5.6 : False : False :  Reals
     644 :  -5.6 : -0.49926619215918616 :   5.6 : False : False :  Reals
     645 :  -5.6 :  -0.4977996644556462 :   5.6 : False : False :  Reals
     646 :  -5.6 : -0.49635202767334485 :   5.6 : False : False :  Reals
     647 :  -5.6 : -0.49492292963242296 :   5.6 : False : False :  Reals
     648 :  -5.6 : -0.48762184516087026 :   5.6 : False : False :  Reals
     649 :  -5.6 :  -0.4862588880462166 :   5.6 : False : False :  Reals
     650 :  -5.6 : -0.48491291243317797 :   5.6 : False : False :  Reals
     651 :  -5.6 :  -0.4835836142683147 :   5.6 : False : False :  Reals
     652 :  -5.6 : -0.48227069716543136 :   5.6 : False : False :  Reals
     653 :  -5.6 : -0.48097387216180426 :   5.6 : False : False :  Reals
     654 :  -5.6 : -0.47969285748376944 :   5.6 : False : False :  Reals
     655 :  -5.6 :  -0.4784273783212561 :   5.6 : False : False :  Reals
     656 :  -5.6 :   -0.477177166610862 :   5.6 : False : False :  Reals
     657 :  -5.6 :   -0.475941960827096 :   5.6 : False : False :  Reals
     658 :  -5.6 :  -0.4747215057814274 :   5.6 : False : False :  Reals
     659 :  -5.6 :  -0.4735155524288006 :   5.6 : False : False :  Reals
     660 :  -5.6 :  -0.4723238576812932 :   5.6 : False : False :  Reals
     661 :  -5.6 : -0.47114618422860555 :   5.6 : False : False :  Reals
     662 :  -5.6 : -0.46998230036509264 :   5.6 : False : False :  Reals
     663 :  -5.6 : -0.46883197982305946 :   5.6 : False : False :  Reals
     664 :  -5.6 :  -0.4676950016120513 :   5.6 : False : False :  Reals
     665 :  -5.6 :  -0.4665711498638922 :   5.6 : False : False :  Reals
     666 :  -5.6 : -0.47086644207517986 :   5.6 : False : False :  Reals
     667 :  -5.6 :  -0.4697447356342892 :   5.6 : False : False :  Reals
     668 :  -5.6 :  -0.4686359350865592 :   5.6 : False : False :  Reals
     669 :  -5.6 :  -0.4675398354001664 :   5.6 : False : False :  Reals
     670 :  -5.6 :  -0.4664562361982839 :   5.6 : False : False :  Reals
     671 :  -5.6 : -0.46538494162618127 :   5.6 : False : False :  Reals
     672 :  -5.6 :  -0.4643257602229163 :   5.6 : False : False :  Reals
     673 :  -5.6 :  -0.4632785047974377 :   5.6 : False : False :  Reals
     674 :  -5.6 :  -0.4552832163500286 :   5.6 : False : False :  Reals
     675 :  -5.6 : -0.45428747264352043 :   5.6 : False : False :  Reals
     676 :  -5.6 :   -0.453302655564124 :   5.6 : False : False :  Reals
     677 :  -5.6 : -0.45232860286839405 :   5.6 : False : False :  Reals
     678 :  -5.6 : -0.45136515578304437 :   5.6 : False : False :  Reals
     679 :  -5.6 :  -0.4504121589117835 :   5.6 : False : False :  Reals
     680 :  -5.6 : -0.44946946014518413 :   5.6 : False : False :  Reals
     681 :  -5.6 : -0.44853691057346845 :   5.6 : False : False :  Reals
     682 :  -5.6 :  -0.4476143644021024 :   5.6 : False : False :  Reals
     683 :  -5.6 : -0.44670167887008755 :   5.6 : False : False :  Reals
     684 :  -5.6 : -0.44579871417085637 :   5.6 : False : False :  Reals
     685 :  -5.6 :  -0.4449053333756692 :   5.6 : False : False :  Reals
     686 :  -5.6 :  -0.4440214023594207 :   5.6 : False : False :  Reals
     687 :  -5.6 :  -0.4431467897287714 :   5.6 : False : False :  Reals
     688 :  -5.6 : -0.44228136675251284 :   5.6 : False : False :  Reals
     689 :  -5.6 : -0.48231470682184285 :   5.6 : False : False :  Reals
     690 :  -5.6 : -0.48132382971038595 :   5.6 : False : False :  Reals
     691 :  -5.6 :  -0.4803440723763364 :   5.6 : False : False :  Reals
     692 :  -5.6 :  -0.4793752746217521 :   5.6 : False : False :  Reals
     693 :  -5.6 : -0.47841727964117714 :   5.6 : False : False :  Reals
     694 :  -5.6 : -0.47746993393208637 :   5.6 : False : False :  Reals
     695 :  -5.6 :  -0.4765330872082032 :   5.6 : False : False :  Reals
     696 :  -5.6 :  -0.4875183379463599 :   5.6 : False : False :  Reals
     697 :  -5.6 : -0.48656409400746103 :   5.6 : False : False :  Reals
     698 :  -5.6 :  -0.4856205405342555 :   5.6 : False : False :  Reals
     699 :  -5.6 :  -0.4846875283435464 :   5.6 : False : False :  Reals
     700 :  -5.6 :  -0.5189472556498497 :   5.6 : False : False :  Reals
     701 :  -5.6 :  -0.5179311440318357 :   5.6 : False : False :  Reals
     702 :  -5.6 :  -0.5169269014120819 :   5.6 : False : False :  Reals
     703 :  -5.6 :  -0.5159343601339013 :   5.6 : False : False :  Reals
     704 :  -5.6 :   -0.514953356111862 :   5.6 : False : False :  Reals
     705 :  -5.6 :  -0.5139837287378813 :   5.6 : False : False :  Reals
     706 :  -5.6 :  -0.5130253207903368 :   5.6 : False : False :  Reals
     707 :  -5.6 :  -0.5120779783460822 :   5.6 : False : False :  Reals
     708 :  -5.6 :  -0.5111415506952599 :   5.6 : False : False :  Reals
     709 :  -5.6 :  -0.5102158902588053 :   5.6 : False : False :  Reals
     710 :  -5.6 :   -0.509300852508544 :   5.6 : False : False :  Reals
     711 :  -5.6 :   -0.508396295889786 :   5.6 : False : False :  Reals
     712 :  -5.6 :   -0.507502081746328 :   5.6 : False : False :  Reals
     713 :  -5.6 :  -0.5066180742477742 :   5.6 : False : False :  Reals
     714 :  -5.6 :  -0.5057441403190925 :   5.6 : False : False :  Reals
     715 :  -5.6 :  -0.5048801495723259 :   5.6 : False : False :  Reals
     716 :  -5.6 :  -0.5040259742403829 :   5.6 : False : False :  Reals
     717 :  -5.6 :  -0.5031814891128318 :   5.6 : False : False :  Reals
     718 :  -5.6 :  -0.5023465714736295 :   5.6 : False : False :  Reals
     719 :  -5.6 :  -0.5015211010407157 :   5.6 : False : False :  Reals
     720 :  -5.6 :  -0.5007049599074086 :   5.6 : False : False :  Reals
     721 :  -5.6 :  -0.4998980324855379 :   5.6 : False : False :  Reals
     722 :  -5.6 :  -0.4991002054502549 :   5.6 : False : False :  Reals
     723 :  -5.6 : -0.49831136768646717 :   5.6 : False : False :  Reals
     724 :  -5.6 : -0.49753141023683317 :   5.6 : False : False :  Reals
     725 :  -5.6 :  -0.4967602262512718 :   5.6 : False : False :  Reals
     726 :  -5.6 : -0.49599771093793127 :   5.6 : False : False :  Reals
     727 :  -5.6 : -0.49524376151557165 :   5.6 : False : False :  Reals
     728 :  -5.6 :  -0.4944982771673068 :   5.6 : False : False :  Reals
     729 :  -5.6 :  -0.4937611589956714 :   5.6 : False : False :  Reals
     730 :  -5.6 : -0.49303230997895814 :   5.6 : False : False :  Reals
     731 :  -5.6 :  -0.4923116349287892 :   5.6 : False : False :  Reals
     732 :  -5.6 : -0.49159904044888303 :   5.6 : False : False :  Reals
     733 :  -5.6 :  -0.4908944348949698 :   5.6 : False : False :  Reals
     734 :  -5.6 : -0.49019772833582814 :   5.6 : False : False :  Reals
     735 :  -5.6 :  -0.4895088325153976 :   5.6 : False : False :  Reals
     736 :  -5.6 :  -0.4888276608159408 :   5.6 : False : False :  Reals
     737 :  -5.6 :  -0.4881541282222141 :   5.6 : False : False :  Reals
     738 :  -5.6 :  -0.4874881512866198 :   5.6 : False : False :  Reals
     739 :  -5.6 :  -0.4868296480953065 :   5.6 : False : False :  Reals
     740 :  -5.6 :  -0.4695827119676576 :   5.6 : False : False :  Reals
     741 :  -5.6 :  -0.4689722039502511 :   5.6 : False : False :  Reals
     742 :  -5.6 : -0.46836836525733694 :   5.6 : False : False :  Reals
     743 :  -5.6 :   -0.467771127076696 :   5.6 : False : False :  Reals
     744 :  -5.6 : -0.46718042181169916 :   5.6 : False : False :  Reals
     745 :  -5.6 : -0.46659618305642947 :   5.6 : False : False :  Reals
     746 :  -5.6 :  -0.4660183455714426 :   5.6 : False : False :  Reals
     747 :  -5.6 :  -0.4654468452601538 :   5.6 : False : False :  Reals
     748 :  -5.6 :  -0.4648816191458275 :   5.6 : False : False :  Reals
     749 :  -5.6 :   -0.464322605349155 :   5.6 : False : False :  Reals
     750 :  -5.6 :  -0.6002117069970325 :   5.6 : False : False :  Reals
     751 :  -5.6 :  -0.5994538314934038 :   5.6 : False : False :  Reals
     752 :  -5.6 :  -0.5987062350004068 :   5.6 : False : False :  Reals
     753 :  -5.6 :   -0.597968808974067 :   5.6 : False : False :  Reals
     754 :  -5.6 :  -0.5972414470894641 :   5.6 : False : False :  Reals
     755 :  -5.6 :  -0.5965240451915844 :   5.6 : False : False :  Reals
     756 :  -5.6 :  -0.5958165012476073 :   5.6 : False : False :  Reals
     757 :  -5.6 :  -0.5951187153005759 :   5.6 : False : False :  Reals
     758 :  -5.6 :  -0.5944305894244113 :   5.6 : False : False :  Reals
     759 :  -5.6 :  -0.5937520276802275 :   5.6 : False : False :  Reals
     760 :  -5.6 :  -0.5930829360738975 :   5.6 : False : False :  Reals
     761 :  -5.6 :  -0.5924232225148413 :   5.6 : False : False :  Reals
     762 :  -5.6 :  -0.6616032661404523 :   5.6 : False : False :  Reals
     763 :  -5.6 :  -0.6609015046575498 :   5.6 : False : False :  Reals
     764 :  -5.6 :   -0.660210675889858 :   5.6 : False : False :  Reals
     765 :  -5.6 :  -0.6595306756883905 :   5.6 : False : False :  Reals
     766 :  -5.6 :  -0.6588614021790229 :   5.6 : False : False :  Reals
     767 :  -5.6 :  -0.6582027557141188 :   5.6 : False : False :  Reals
     768 :  -5.6 :  -0.6575546388256001 :   5.6 : False : False :  Reals
     769 :  -5.6 :  -0.6569169561794322 :   5.6 : False : False :  Reals
     770 :  -5.6 :  -0.6562896145314747 :   5.6 : False : False :  Reals
     771 :  -5.6 :   -0.655672522684642 :   5.6 : False : False :  Reals
     772 :  -5.6 :  -0.6550655914473564 :   5.6 : False : False :  Reals
     773 :  -5.6 :  -0.6544687335932228 :   5.6 : False : False :  Reals
     774 :  -5.6 :  -0.6538818638219115 :   5.6 : False : False :  Reals
     775 :  -5.6 :  -0.6533048987211919 :   5.6 : False : False :  Reals
     776 :  -5.6 :  -0.6527377567301029 :   5.6 : False : False :  Reals
     777 :  -5.6 :  -0.6521803581031985 :   5.6 : False : False :  Reals
     778 :  -5.6 :  -0.6516326248758573 :   5.6 : False : False :  Reals
     779 :  -5.6 :  -0.6510944808306152 :   5.6 : False : False :  Reals
     780 :  -5.6 :  -0.6505658514644875 :   5.6 : False : False :  Reals
     781 :  -5.6 :  -0.6500466639572586 :   5.6 : False : False :  Reals
     782 :  -5.6 :  -0.6495368471406987 :   5.6 : False : False :  Reals
     783 :  -5.6 :  -0.6490363314686999 :   5.6 : False : False :  Reals
     784 :  -5.6 :  -0.6485450489882788 :   5.6 : False : False :  Reals
     785 :  -5.6 :   -0.648062933311442 :   5.6 : False : False :  Reals
     786 :  -5.6 :  -0.6475899195878835 :   5.6 : False : False :  Reals
     787 :  -5.6 :  -0.6471259444784788 :   5.6 : False : False :  Reals
     788 :  -5.6 :  -0.6466709461295752 :   5.6 : False : False :  Reals
     789 :  -5.6 :  -0.6462248641480394 :   5.6 : False : False :  Reals
     790 :  -5.6 :  -0.6457876395770392 :   5.6 : False : False :  Reals
     791 :  -5.6 :  -0.6453592148725578 :   5.6 : False : False :  Reals
     792 :  -5.6 :  -0.6449395338806008 :   5.6 : False : False :  Reals
     793 :  -5.6 :  -0.6445285418150871 :   5.6 : False : False :  Reals
     794 :  -5.6 :  -0.6441261852364075 :   5.6 : False : False :  Reals
     795 :  -5.6 :  -0.6437324120306235 :   5.6 : False : False :  Reals
     796 :  -5.6 :  -0.6433471713893025 :   5.6 : False : False :  Reals
     797 :  -5.6 :  -0.6429704137899592 :   5.6 : False : False :  Reals
     798 :  -5.6 :  -0.6426020909771072 :   5.6 : False : False :  Reals
     799 :  -5.6 :  -0.6422421559438769 :   5.6 : False : False :  Reals
     800 :  -5.6 :  -0.6418905629142163 :   5.6 : False : False :  Reals
     801 :  -5.6 :  -0.6415472673256378 :   5.6 : False : False :  Reals
     802 :  -5.6 :   -0.641212225812512 :   5.6 : False : False :  Reals
     803 :  -5.6 :  -0.6408853961898839 :   5.6 : False : False :  Reals
     804 :  -5.6 :  -0.6405667374378108 :   5.6 : False : False :  Reals
     805 :  -5.6 :  -0.6402562096861997 :   5.6 : False : False :  Reals
     806 :  -5.6 :  -0.6399537742001387 :   5.6 : False : False :  Reals
     807 :  -5.6 :  -0.5867013290640586 :   5.6 : False : False :  Reals
     808 :  -5.6 :  -0.5864338666018645 :   5.6 : False : False :  Reals
     809 :  -5.6 :   -0.586173254632801 :   5.6 : False : False :  Reals
     810 :  -5.6 :  -0.5859194639365964 :   5.6 : False : False :  Reals
     811 :  -5.6 :  -0.5856724661313857 :   5.6 : False : False :  Reals
     812 :  -5.6 :   -0.585432233664572 :   5.6 : False : False :  Reals
     813 :  -5.6 :  -0.5851987398039856 :   5.6 : False : False :  Reals
     814 :  -5.6 :  -0.5849719586293407 :   5.6 : False : False :  Reals
     815 :  -5.6 :  -0.5847518650239774 :   5.6 : False : False :  Reals
     816 :  -5.6 :  -0.5845384346668892 :   5.6 : False : False :  Reals
     817 :  -5.6 :  -0.5843316440250272 :   5.6 : False : False :  Reals
     818 :  -5.6 :  -0.5841314703458799 :   5.6 : False : False :  Reals
     819 :  -5.6 :  -0.5839378916503201 :   5.6 : False : False :  Reals
     820 :  -5.6 :  -0.5837508867257158 :   5.6 : False : False :  Reals
     821 :  -5.6 :   -0.583570435119304 :   5.6 : False : False :  Reals
     822 :  -5.6 :  -0.5833965171318166 :   5.6 : False : False :  Reals
     823 :  -5.6 :  -0.5832291138113596 :   5.6 : False : False :  Reals
     824 :  -5.6 :  -0.5830682069475401 :   5.6 : False : False :  Reals
     825 :  -5.6 :   -0.568091328404833 :   5.6 : False : False :  Reals
     826 :  -5.6 :  -0.5679468360476172 :   5.6 : False : False :  Reals
     827 :  -5.6 :  -0.5678084743825547 :   5.6 : False : False :  Reals
     828 :  -5.6 :  -0.5676762288852674 :   5.6 : False : False :  Reals
     829 :  -5.6 :  -0.5675500856928348 :   5.6 : False : False :  Reals
     830 :  -5.6 :  -0.5674300315996965 :   5.6 : False : False :  Reals
     831 :  -5.6 :  -0.5673160540537511 :   5.6 : False : False :  Reals
     832 :  -5.6 :  -0.5672081411526606 :   5.6 : False : False :  Reals
     833 :  -5.6 :  -0.5671062816403485 :   5.6 : False : False :  Reals
     834 :  -5.6 :  -0.5670104649036968 :   5.6 : False : False :  Reals
     835 :  -5.6 :  -0.5669206809694334 :   5.6 : False : False :  Reals
     836 :  -5.6 :  -0.5668369205012166 :   5.6 : False : False :  Reals
     837 :  -5.6 :  -0.5667591747969027 :   5.6 : False : False :  Reals
     838 :  -5.6 :  -0.5666874357860103 :   5.6 : False : False :  Reals
     839 :  -5.6 :  -0.5666216960273659 :   5.6 : False : False :  Reals
     840 :  -5.6 :  -0.5665619487069389 :   5.6 : False : False :  Reals
     841 :  -5.6 :  -0.5665081876358589 :   5.6 : False : False :  Reals
     842 :  -5.6 :  -0.5664604072486181 :   5.6 : False : False :  Reals
     843 :  -5.6 :  -0.5664186026014566 :   5.6 : False : False :  Reals
     844 :  -5.6 :   -0.566382769370928 :   5.6 : False : False :  Reals
     845 :  -5.6 :   -0.566352903852646 :   5.6 : False : False :  Reals
     846 :  -5.6 :  -0.5663290029602109 :   5.6 : False : False :  Reals
     847 :  -5.6 :  -0.6336343071271066 :   5.6 : False : False :  Reals
     848 :  -5.6 :  -0.6336218988943573 :   5.6 : False : False :  Reals
     849 :  -5.6 :  -0.6336168313920203 :   5.6 : False : False :  Reals
     850 :  -5.6 :  -0.6336191040261027 :   5.6 : False : False :  Reals
     851 :  -5.6 :  -0.6336287170629931 :   5.6 : False : False :  Reals
     852 :  -5.6 :  -0.6336456716295479 :   5.6 : False : False :  Reals
     853 :  -5.6 :  -0.6336699697134731 :   5.6 : False : False :  Reals
     854 :  -5.6 :  -0.6337016141639832 :   5.6 : False : False :  Reals
     855 :  -5.6 :  -0.6337406086927568 :   5.6 : False : False :  Reals
     856 :  -5.6 :  -0.6337869578751733 :   5.6 : False : False :  Reals
     857 :  -5.6 :  -0.6338406671518464 :   5.6 : False : False :  Reals
     858 :  -5.6 :  -0.6339017428304424 :   5.6 : False : False :  Reals
     859 :  -5.6 :  -0.6339701920877919 :   5.6 : False : False :  Reals
     860 :  -5.6 :  -0.6340460229722985 :   5.6 : False : False :  Reals
     861 :  -5.6 :  -0.6341292444066329 :   5.6 : False : False :  Reals
     862 :  -5.6 :  -0.6342198661907349 :   5.6 : False : False :  Reals
     863 :  -5.6 :  -0.6343178990051042 :   5.6 : False : False :  Reals
     864 :  -5.6 :  -0.6344233544143996 :   5.6 : False : False :  Reals
     865 :  -5.6 :  -0.6345362448713333 :   5.6 : False : False :  Reals
     866 :  -5.6 :  -0.6346565837208811 :   5.6 : False : False :  Reals
     867 :  -5.6 :  -0.6347843852047901 :   5.6 : False : False :  Reals
     868 :  -5.6 :  -0.6349196644664085 :   5.6 : False : False :  Reals
     869 :  -5.6 :  -0.6350624375558188 :   5.6 : False : False :  Reals
     870 :  -5.6 :  -0.6277356330056113 :   5.6 : False : False :  Reals
     871 :  -5.6 :  -0.6278920067132915 :   5.6 : False : False :  Reals
     872 :  -5.6 :  -0.6280557761641242 :   5.6 : False : False :  Reals
     873 :  -5.6 :  -0.6282269606473255 :   5.6 : False : False :  Reals
     874 :  -5.6 :  -0.6284055803586742 :   5.6 : False : False :  Reals
     875 :  -5.6 :  -0.6285916564073522 :   5.6 : False : False :  Reals
     876 :  -5.6 :  -0.6287852108231122 :   5.6 : False : False :  Reals
     877 :  -5.6 :  -0.6289862665637831 :   5.6 : False : False :  Reals
     878 :  -5.6 :  -0.5783729931668493 :   5.6 : False : False :  Reals
     879 :  -5.6 :   -0.578573685570997 :   5.6 : False : False :  Reals
     880 :  -5.6 :  -0.5787808751240467 :   5.6 : False : False :  Reals
     881 :  -5.6 :  -0.5789945843776515 :   5.6 : False : False :  Reals
     882 :  -5.6 :  -0.5792148366429914 :   5.6 : False : False :  Reals
     883 :  -5.6 :  -0.5794416559980394 :   5.6 : False : False :  Reals
     884 :  -5.6 :  -0.5796750672950923 :   5.6 : False : False :  Reals
     885 :  -5.6 :  -0.5799150961685704 :   5.6 : False : False :  Reals
     886 :  -5.6 :  -0.5801617690430861 :   5.6 : False : False :  Reals
     887 :  -5.6 :  -0.5804151131417974 :   5.6 : False : False :  Reals
     888 :  -5.6 :  -0.5806751564950368 :   5.6 : False : False :  Reals
     889 :  -5.6 :  -0.5809419279492389 :   5.6 : False : False :  Reals
     890 :  -5.6 :  -0.5812154571761563 :   5.6 : False : False :  Reals
     891 :  -5.6 :  -0.5814957746823779 :   5.6 : False : False :  Reals
     892 :  -5.6 :  -0.5327991347091479 :   5.6 : False : False :  Reals
     893 :  -5.6 :  -0.5330663946116466 :   5.6 : False : False :  Reals
     894 :  -5.6 :  -0.5333394221653868 :   5.6 : False : False :  Reals
     895 :  -5.6 :  -0.5336182451838546 :   5.6 : False : False :  Reals
     896 :  -5.6 :   -0.568568114760953 :   5.6 : False : False :  Reals
     897 :  -5.6 :  -0.5688796709187506 :   5.6 : False : False :  Reals
     898 :  -5.6 :  -0.5691979137966988 :   5.6 : False : False :  Reals
     899 :  -5.6 :  -0.5695228787159552 :   5.6 : False : False :  Reals
     900 :  -5.6 :  -0.5698546018620422 :   5.6 : False : False :  Reals
     901 :  -5.6 :  -0.5701931202965905 :   5.6 : False : False :  Reals
     902 :  -5.6 :  -0.5705384719694262 :   5.6 : False : False :  Reals
     903 :  -5.6 :   -0.570890695731008 :   5.6 : False : False :  Reals
     904 :  -5.6 :  -0.5712498313452219 :   5.6 : False : False :  Reals
     905 :  -5.6 :  -0.5716159195025469 :   5.6 : False : False :  Reals
     906 :  -5.6 :  -0.5719890018335921 :   5.6 : False : False :  Reals
     907 :  -5.6 :   -0.572369120923024 :   5.6 : False : False :  Reals
     908 :  -5.6 :  -0.5727563203238872 :   5.6 : False : False :  Reals
     909 :  -5.6 :  -0.5731506445723279 :   5.6 : False : False :  Reals
     910 :  -5.6 :  -0.5735521392027388 :   5.6 : False : False :  Reals
     911 :  -5.6 :  -0.5739608507633235 :   5.6 : False : False :  Reals
     912 :  -5.6 :  -0.5743768268321016 :   5.6 : False : False :  Reals
     913 :  -5.6 :  -0.5748001160333633 :   5.6 : False : False :  Reals
     914 :  -5.6 :  -0.6414812416041781 :   5.6 : False : False :  Reals
     915 :  -5.6 :  -0.6419633988272053 :   5.6 : False : False :  Reals
     916 :  -5.6 :  -0.6424546026097926 :   5.6 : False : False :  Reals
     917 :  -5.6 :  -0.6429549187350806 :   5.6 : False : False :  Reals
     918 :  -5.6 :  -0.6434644145213861 :   5.6 : False : False :  Reals
     919 :  -5.6 :   -0.643983158849797 :   5.6 : False : False :  Reals
     920 :  -5.6 :  -0.6445112221925884 :   5.6 : False : False :  Reals
     921 :  -5.6 :  -0.6450486766425113 :   5.6 : False : False :  Reals
     922 :  -5.6 :  -0.6455955959429488 :   5.6 : False : False :  Reals
     923 :  -5.6 :  -0.6461520555189884 :   5.6 : False : False :  Reals
     924 :  -5.6 :  -0.6467181325094292 :   5.6 : False : False :  Reals
     925 :  -5.6 :  -0.6472939057997593 :   5.6 : False : False :  Reals
     926 :  -5.6 :  -0.6478794560561181 :   5.6 : False : False :  Reals
     927 :  -5.6 :  -0.6484748657602979 :   5.6 : False : False :  Reals
     928 :  -5.6 :  -0.6490802192457934 :   5.6 : False : False :  Reals
     929 :  -5.6 : -0.47759179857619966 :   5.6 : False : False :  Reals
     930 :  -5.6 :  -0.4531595550848708 :   5.6 : False : False :  Reals
     931 :  -5.6 :   -0.453572901286678 :   5.6 : False : False :  Reals
     932 :  -5.6 : -0.45399118773347613 :   5.6 : False : False :  Reals
     933 :  -5.6 :  -0.4544144538912406 :   5.6 : False : False :  Reals
     934 :  -5.6 :  -0.4548427398995703 :   5.6 : False : False :  Reals
     935 :  -5.6 : -0.45527608658345703 :   5.6 : False : False :  Reals
     936 :  -5.6 : -0.45571453546533397 :   5.6 : False : False :  Reals
     937 :  -5.6 :  -0.4561581287774162 :   5.6 : False : False :  Reals
     938 :  -5.6 :  -0.4566069094743367 :   5.6 : False : False :  Reals
     939 :  -5.6 : -0.45706092124608777 :   5.6 : False : False :  Reals
     940 :  -5.6 :  -0.4575202085312766 :   5.6 : False : False :  Reals
     941 :  -5.6 :  -0.4514433555776575 :   5.6 : False : False :  Reals
     942 :  -5.6 : -0.45190247841878484 :   5.6 : False : False :  Reals
     943 :  -5.6 : -0.45236682287489227 :   5.6 : False : False :  Reals
     944 :  -5.6 :  -0.4528364344172649 :   5.6 : False : False :  Reals
     945 :  -5.6 :  -0.4533113592920302 :   5.6 : False : False :  Reals
     946 :  -5.6 : -0.45379164453449733 :   5.6 : False : False :  Reals
     947 :  -5.6 : -0.45427733798384695 :   5.6 : False : False :  Reals
     948 :  -5.6 : -0.45476848829818245 :   5.6 : False : False :  Reals
     949 :  -5.6 :  -0.4552651449699518 :   5.6 : False : False :  Reals
     950 :  -5.6 :  -0.4557673583417509 :   5.6 : False : False :  Reals
     951 :  -5.6 : -0.45627517962251946 :   5.6 : False : False :  Reals
     952 :  -5.6 :  -0.4567886609041399 :   5.6 : False : False :  Reals
     953 :  -5.6 : -0.45730785517845185 :   5.6 : False : False :  Reals
     954 :  -5.6 :  -0.4546594637686667 :   5.6 : False : False :  Reals
     955 :  -5.6 : -0.45518422302176925 :   5.6 : False : False :  Reals
     956 :  -5.6 : -0.45571475801187206 :   5.6 : False : False :  Reals
     957 :  -5.6 :  -0.4562511242737659 :   5.6 : False : False :  Reals
     958 :  -5.6 :  -0.4530160575884989 :   5.6 : False : False :  Reals
     959 :  -5.6 :  -0.4499939717300153 :   5.6 : False : False :  Reals
     960 :  -5.6 : -0.45916004633589313 :   5.6 : False : False :  Reals
     961 :  -5.6 :  -0.4597227371036943 :   5.6 : False : False :  Reals
     962 :  -5.6 :  -0.4602915931474476 :   5.6 : False : False :  Reals
     963 :  -5.6 :  -0.4494601690952542 :   5.6 : False : False :  Reals
     964 :  -5.6 : -0.45001777244682617 :   5.6 : False : False :  Reals
     965 :  -5.6 : -0.45058133988300414 :   5.6 : False : False :  Reals
     966 :  -5.6 :  -0.4447941624621536 :   5.6 : False : False :  Reals
     967 :  -5.6 : -0.45172654251669003 :   5.6 : False : False :  Reals
     968 :  -5.6 :  -0.4523083012037802 :   5.6 : False : False :  Reals
     969 :  -5.6 : -0.45289627157281237 :   5.6 : False : False :  Reals
     970 :  -5.6 :  -0.4534905184138826 :   5.6 : False : False :  Reals
     971 :  -5.6 :  -0.4540911076641034 :   5.6 : False : False :  Reals
     972 :  -5.6 : -0.45469810643164305 :   5.6 : False : False :  Reals
     973 :  -5.6 :  -0.4553115830204005 :   5.6 : False : False :  Reals
     974 :  -5.6 :  -0.4494606358609236 :   5.6 : False : False :  Reals
     975 :  -5.6 :   -0.450072196956107 :   5.6 : False : False :  Reals
     976 :  -5.6 :  -0.4571913633340641 :   5.6 : False : False :  Reals
     977 :  -5.6 :  -0.4578313119828647 :   5.6 : False : False :  Reals
     978 :  -5.6 :  -0.4584780974162979 :   5.6 : False : False :  Reals
     979 :  -5.6 : -0.45913179564071066 :   5.6 : False : False :  Reals
     980 :  -5.6 :  -0.4570826638080385 :   5.6 : False : False :  Reals
     981 :  -5.6 :   -0.457743778951043 :   5.6 : False : False :  Reals
     982 :  -5.6 : -0.45841193647368095 :   5.6 : False : False :  Reals
     983 :  -5.6 : -0.45908721656171125 :   5.6 : False : False :  Reals
     984 :  -5.6 :  -0.4597697008798679 :   5.6 : False : False :  Reals
     985 :  -5.6 : -0.47190307345396904 :   5.6 : False : False :  Reals
     986 :  -5.6 :  -0.4694865711491676 :   5.6 : False : False :  Reals
     987 :  -5.6 :   -0.470212749987492 :   5.6 : False : False :  Reals
     988 :  -5.6 : -0.46882346207949854 :   5.6 : False : False :  Reals
     989 :  -5.6 : -0.46522199396317065 :   5.6 : False : False :  Reals
     990 :  -5.6 : -0.40068361588936047 :   5.6 : False : False :  Reals
     991 :  -5.6 : -0.40250342491157276 :   5.6 : False : False :  Reals
     992 :  -5.6 :  -0.4010227340914107 :   5.6 : False : False :  Reals
     993 :  -5.6 : -0.40159152856280683 :   5.6 : False : False :  Reals
     994 :  -5.6 : -0.40216566959837324 :   5.6 : False : False :  Reals
     995 :  -5.6 :  -0.4046533245811284 :   5.6 : False : False :  Reals
     996 :  -5.6 :  -0.4091744127971866 :   5.6 : False : False :  Reals
     997 :  -5.6 : -0.40978215725567324 :   5.6 : False : False :  Reals
     998 :  -5.6 : -0.40844357661598196 :   5.6 : False : False :  Reals
     999 :  -5.6 :  -0.4110151856890464 :   5.6 : False : False :  Reals
    1000 :  -5.6 : -0.41164060219875237 :   5.6 : False : False :  Reals
    1001 :  -5.6 :  -0.4148608048412207 :   5.6 : False : False :  Reals
    1002 :  -5.6 :  -0.4155062863353972 :   5.6 : False : False :  Reals
    1003 :  -5.6 :  -0.4178477428509961 :   5.6 : False : False :  Reals
    1004 :  -5.6 : -0.41851113452947614 :   5.6 : False : False :  Reals
    1005 :  -5.6 : -0.41918103970789744 :   5.6 : False : False :  Reals
    1006 :  -5.6 :  -0.4198575358780333 :   5.6 : False : False :  Reals
